Loading data to memory...
Loading data to memory done!
Loading data to scheduler...
Loading data to scheduler done!
Running scheduler...
pushing USDJPY 2014-06-11 20:48:00.333
pushing USDJPY 2014-06-11 20:48:07.553
pushing USDJPY 2014-06-11 20:48:09.273
pushing USDJPY 2014-06-11 20:48:09.617
pushing USDJPY 2014-06-11 20:48:10.647
pushing USDJPY 2014-06-11 20:48:10.990
pushing USDJPY 2014-06-11 20:48:11.677
pushing USDJPY 2014-06-11 20:48:12.710
pushing USDJPY 2014-06-11 20:48:13.053
pushing USDJPY 2014-06-11 20:48:14.443
pushing USDJPY 2014-06-11 20:48:14.770
pushing USDJPY 2014-06-11 20:48:15.130
pushing USDJPY 2014-06-11 20:48:20.270
pushing USDJPY 2014-06-11 20:48:20.630
pushing USDJPY 2014-06-11 20:48:20.960
pushing USDJPY 2014-06-11 20:48:21.303
pushing USDJPY 2014-06-11 20:48:23.020
pushing USDJPY 2014-06-11 20:48:24.053
pushing USDJPY 2014-06-11 20:48:26.117
pushing USDJPY 2014-06-11 20:48:32.990
pushing USDJPY 2014-06-11 20:48:33.333
pushing USDJPY 2014-06-11 20:48:35.053
pushing USDJPY 2014-06-11 20:48:38.490
pushing USDJPY 2014-06-11 20:48:38.833
pushing USDJPY 2014-06-11 20:48:39.177
pushing USDJPY 2014-06-11 20:48:40.553
pushing USDJPY 2014-06-11 20:48:40.913
pushing USDJPY 2014-06-11 20:48:42.617
pushing USDJPY 2014-06-11 20:48:45.710
pushing USDJPY 2014-06-11 20:48:46.053
pushing USDJPY 2014-06-11 20:48:46.397
pushing USDJPY 2014-06-11 20:48:46.740
pushing USDJPY 2014-06-11 20:48:47.083
pushing USDJPY 2014-06-11 20:48:47.427
pushing USDJPY 2014-06-11 20:48:47.770
pushing USDJPY 2014-06-11 20:48:48.117
pushing USDJPY 2014-06-11 20:48:50.867
pushing USDJPY 2014-06-11 20:48:51.210
pushing USDJPY 2014-06-11 20:48:52.240
pushing USDJPY 2014-06-11 20:48:54.647
pushing USDJPY 2014-06-11 20:48:54.990
pushing USDJPY 2014-06-11 20:48:56.710
pushing USDJPY 2014-06-11 20:48:57.053
pushing USDJPY 2014-06-11 20:49:09.770
pushing USDJPY 2014-06-11 20:49:10.117
pushing USDJPY 2014-06-11 20:49:10.460
pushing USDJPY 2014-06-11 20:49:11.833
pushing USDJPY 2014-06-11 20:49:15.270
pushing USDJPY 2014-06-11 20:49:15.617
pushing USDJPY 2014-06-11 20:49:16.303
pushing USDJPY 2014-06-11 20:50:01.350
pushing USDJPY 2014-06-11 20:50:04.117
pushing USDJPY 2014-06-11 20:50:28.490
pushing USDJPY 2014-06-11 20:50:30.553
pushing USDJPY 2014-06-11 20:50:40.177
pushing USDJPY 2014-06-11 20:50:58.740
pushing USDJPY 2014-06-11 20:50:59.083
pushing USDJPY 2014-06-11 20:51:00.473
pushing USDJPY 2014-06-11 20:51:00.803
pushing USDJPY 2014-06-11 20:51:01.147
pushing USDJPY 2014-06-11 20:51:02.193
pushing USDJPY 2014-06-11 20:51:03.897
pushing USDJPY 2014-06-11 20:51:04.257
pushing USDJPY 2014-06-11 20:51:04.583
pushing USDJPY 2014-06-11 20:51:24.537
pushing USDJPY 2014-06-11 20:51:28.317
pushing USDJPY 2014-06-11 20:51:30.380
pushing USDJPY 2014-06-11 20:51:32.787
pushing USDJPY 2014-06-11 20:51:33.130
pushing USDJPY 2014-06-11 20:51:35.880
pushing USDJPY 2014-06-11 20:51:36.207
pushing USDJPY 2014-06-11 20:51:37.583
pushing USDJPY 2014-06-11 20:51:38.270
pushing USDJPY 2014-06-11 20:51:43.787
pushing USDJPY 2014-06-11 20:51:47.550
pushing USDJPY 2014-06-11 20:51:48.240
pushing USDJPY 2014-06-11 20:51:49.613
pushing USDJPY 2014-06-11 20:51:53.397
pushing USDJPY 2014-06-11 20:51:54.427
pushing USDJPY 2014-06-11 20:51:55.113
pushing USDJPY 2014-06-11 20:51:55.457
pushing USDJPY 2014-06-11 20:51:55.800
pushing USDJPY 2014-06-11 20:51:56.147
pushing USDJPY 2014-06-11 20:51:57.863
pushing USDJPY 2014-06-11 20:51:58.550
pushing USDJPY 2014-06-11 20:51:59.583
pushing USDJPY 2014-06-11 20:51:59.927
pushing USDJPY 2014-06-11 20:52:00.270
pushing USDJPY 2014-06-11 20:52:04.050
pushing USDJPY 2014-06-11 20:52:04.300
pushing USDJPY 2014-06-11 20:52:10.583
pushing USDJPY 2014-06-11 20:52:16.083
pushing USDJPY 2014-06-11 20:52:16.427
pushing USDJPY 2014-06-11 20:52:16.770
pushing USDJPY 2014-06-11 20:52:21.240
pushing USDJPY 2014-06-11 20:52:21.583
pushing USDJPY 2014-06-11 20:52:26.397
pushing USDJPY 2014-06-11 20:52:27.083
pushing USDJPY 2014-06-11 20:52:27.427
pushing USDJPY 2014-06-11 20:52:28.113
pushing USDJPY 2014-06-11 20:52:28.800
pushing USDJPY 2014-06-11 20:52:29.490
pushing USDJPY 2014-06-11 20:52:33.270
pushing USDJPY 2014-06-11 20:52:34.300
pushing USDJPY 2014-06-11 20:52:34.647
pushing USDJPY 2014-06-11 20:52:36.707
pushing USDJPY 2014-06-11 20:52:37.050
pushing USDJPY 2014-06-11 20:52:37.397
pushing USDJPY 2014-06-11 20:52:37.740
pushing USDJPY 2014-06-11 20:52:39.800
pushing USDJPY 2014-06-11 20:52:40.147
pushing USDJPY 2014-06-11 20:52:40.490
pushing USDJPY 2014-06-11 20:52:42.207
pushing USDJPY 2014-06-11 20:52:42.550
pushing USDJPY 2014-06-11 20:52:43.583
pushing USDJPY 2014-06-11 20:52:43.927
pushing USDJPY 2014-06-11 20:52:49.083
pushing USDJPY 2014-06-11 20:52:52.520
pushing USDJPY 2014-06-11 20:52:52.863
pushing USDJPY 2014-06-11 20:52:54.943
pushing USDJPY 2014-06-11 20:52:56.300
pushing USDJPY 2014-06-11 20:52:58.380
pushing USDJPY 2014-06-11 20:53:02.147
pushing USDJPY 2014-06-11 20:53:03.190
pushing USDJPY 2014-06-11 20:53:04.550
pushing USDJPY 2014-06-11 20:53:04.910
pushing USDJPY 2014-06-11 20:53:07.300
pushing USDJPY 2014-06-11 20:53:07.647
pushing USDJPY 2014-06-11 20:53:11.427
pushing USDJPY 2014-06-11 20:53:11.770
pushing USDJPY 2014-06-11 20:53:12.130
pushing USDJPY 2014-06-11 20:53:14.880
pushing USDJPY 2014-06-11 20:53:15.223
pushing USDJPY 2014-06-11 20:53:15.567
pushing USDJPY 2014-06-11 20:53:16.253
pushing USDJPY 2014-06-11 20:53:17.957
pushing USDJPY 2014-06-11 20:53:20.363
pushing USDJPY 2014-06-11 20:53:21.410
pushing USDJPY 2014-06-11 20:53:23.130
pushing USDJPY 2014-06-11 20:53:24.160
pushing USDJPY 2014-06-11 20:53:24.503
pushing USDJPY 2014-06-11 20:53:24.847
pushing USDJPY 2014-06-11 20:53:25.190
pushing USDJPY 2014-06-11 20:53:25.537
pushing USDJPY 2014-06-11 20:53:27.597
pushing USDJPY 2014-06-11 20:53:27.940
pushing USDJPY 2014-06-11 20:53:29.660
pushing USDJPY 2014-06-11 20:53:32.753
pushing USDJPY 2014-06-11 20:53:41.690
pushing USDJPY 2014-06-11 20:53:42.037
pushing USDJPY 2014-06-11 20:53:42.363
pushing USDJPY 2014-06-11 20:53:42.707
pushing USDJPY 2014-06-11 20:53:43.067
pushing USDJPY 2014-06-11 20:53:45.457
pushing USDJPY 2014-06-11 20:53:45.800
pushing USDJPY 2014-06-11 20:53:49.300
pushing USDJPY 2014-06-11 20:53:49.583
pushing USDJPY 2014-06-11 20:53:50.287
pushing USDJPY 2014-06-11 20:53:50.973
pushing USDJPY 2014-06-11 20:53:53.380
pushing USDJPY 2014-06-11 20:53:57.503
pushing USDJPY 2014-06-11 20:54:02.317
pushing USDJPY 2014-06-11 20:54:02.643
pushing USDJPY 2014-06-11 20:54:03.690
pushing USDJPY 2014-06-11 20:54:04.037
pushing USDJPY 2014-06-11 20:54:04.723
pushing USDJPY 2014-06-11 20:54:05.410
pushing USDJPY 2014-06-11 20:54:07.817
pushing USDJPY 2014-06-11 20:54:08.487
pushing USDJPY 2014-06-11 20:54:09.520
pushing USDJPY 2014-06-11 20:54:10.550
pushing USDJPY 2014-06-11 20:54:10.910
pushing USDJPY 2014-06-11 20:54:12.630
pushing USDJPY 2014-06-11 20:54:12.973
pushing USDJPY 2014-06-11 20:54:14.003
pushing USDJPY 2014-06-11 20:54:15.020
pushing USDJPY 2014-06-11 20:54:19.160
pushing USDJPY 2014-06-11 20:54:19.503
pushing USDJPY 2014-06-11 20:54:19.847
pushing USDJPY 2014-06-11 20:54:21.910
pushing USDJPY 2014-06-11 20:54:24.300
pushing USDJPY 2014-06-11 20:54:24.363
pushing USDJPY 2014-06-11 20:54:24.660
pushing USDJPY 2014-06-11 20:54:25.003
pushing USDJPY 2014-06-11 20:54:25.677
pushing USDJPY 2014-06-11 20:54:27.753
pushing USDJPY 2014-06-11 20:54:28.083
pushing USDJPY 2014-06-11 20:54:29.473
pushing USDJPY 2014-06-11 20:54:30.160
pushing USDJPY 2014-06-11 20:54:30.503
pushing USDJPY 2014-06-11 20:54:36.003
pushing USDJPY 2014-06-11 20:54:37.377
pushing USDJPY 2014-06-11 20:54:37.723
pushing USDJPY 2014-06-11 20:54:39.440
pushing USDJPY 2014-06-11 20:54:41.847
pushing USDJPY 2014-06-11 20:54:42.190
pushing USDJPY 2014-06-11 20:54:43.223
pushing USDJPY 2014-06-11 20:54:44.580
pushing USDJPY 2014-06-11 20:54:44.927
pushing USDJPY 2014-06-11 20:54:46.317
pushing USDJPY 2014-06-11 20:54:47.003
pushing USDJPY 2014-06-11 20:54:48.723
pushing USDJPY 2014-06-11 20:54:49.067
pushing USDJPY 2014-06-11 20:54:49.410
pushing USDJPY 2014-06-11 20:54:49.753
pushing USDJPY 2014-06-11 20:54:50.080
pushing USDJPY 2014-06-11 20:54:52.503
pushing USDJPY 2014-06-11 20:54:52.847
pushing USDJPY 2014-06-11 20:54:54.223
pushing USDJPY 2014-06-11 20:54:55.940
pushing USDJPY 2014-06-11 20:54:56.957
pushing USDJPY 2014-06-11 20:54:58.690
pushing USDJPY 2014-06-11 20:54:59.050
pushing USDJPY 2014-06-11 20:54:59.723
pushing USDJPY 2014-06-11 20:55:00.067
pushing USDJPY 2014-06-11 20:55:00.410
pushing USDJPY 2014-06-11 20:55:00.770
pushing USDJPY 2014-06-11 20:55:02.473
pushing USDJPY 2014-06-11 20:55:02.800
pushing USDJPY 2014-06-11 20:55:04.863
pushing USDJPY 2014-06-11 20:55:05.223
pushing USDJPY 2014-06-11 20:55:06.580
pushing USDJPY 2014-06-11 20:55:06.927
pushing USDJPY 2014-06-11 20:55:07.283
pushing USDJPY 2014-06-11 20:55:07.613
pushing USDJPY 2014-06-11 20:55:09.690
pushing USDJPY 2014-06-11 20:55:11.393
pushing USDJPY 2014-06-11 20:55:12.113
pushing USDJPY 2014-06-11 20:55:12.427
pushing USDJPY 2014-06-11 20:55:14.160
pushing USDJPY 2014-06-11 20:55:14.503
pushing USDJPY 2014-06-11 20:55:14.847
pushing USDJPY 2014-06-11 20:55:15.190
pushing USDJPY 2014-06-11 20:55:18.270
pushing USDJPY 2014-06-11 20:55:18.627
pushing USDJPY 2014-06-11 20:55:19.660
pushing USDJPY 2014-06-11 20:55:19.987
pushing USDJPY 2014-06-11 20:55:22.410
pushing USDJPY 2014-06-11 20:55:24.127
pushing USDJPY 2014-06-11 20:55:24.457
pushing USDJPY 2014-06-11 20:55:24.817
pushing USDJPY 2014-06-11 20:55:29.627
pushing USDJPY 2014-06-11 20:55:29.957
pushing USDJPY 2014-06-11 20:55:38.927
pushing USDJPY 2014-06-11 20:55:44.050
pushing USDJPY 2014-06-11 20:55:44.393
pushing USDJPY 2014-06-11 20:55:44.737
pushing USDJPY 2014-06-11 20:55:45.097
pushing USDJPY 2014-06-11 20:55:51.957
pushing USDJPY 2014-06-11 20:55:52.317
pushing USDJPY 2014-06-11 20:56:00.207
pushing USDJPY 2014-06-11 20:56:00.567
pushing USDJPY 2014-06-11 20:56:01.580
pushing USDJPY 2014-06-11 20:56:05.707
pushing USDJPY 2014-06-11 20:56:06.753
pushing USDJPY 2014-06-11 20:56:07.440
pushing USDJPY 2014-06-11 20:56:11.207
pushing USDJPY 2014-06-11 20:56:11.567
pushing USDJPY 2014-06-11 20:56:12.237
pushing USDJPY 2014-06-11 20:56:12.580
pushing USDJPY 2014-06-11 20:56:17.067
pushing USDJPY 2014-06-11 20:56:17.410
pushing USDJPY 2014-06-11 20:56:17.753
pushing USDJPY 2014-06-11 20:56:18.097
pushing USDJPY 2014-06-11 20:56:18.440
pushing USDJPY 2014-06-11 20:56:18.783
pushing USDJPY 2014-06-11 20:56:21.533
pushing USDJPY 2014-06-11 20:56:23.237
pushing USDJPY 2014-06-11 20:56:28.393
pushing USDJPY 2014-06-11 20:56:39.410
pushing USDJPY 2014-06-11 20:56:40.097
pushing USDJPY 2014-06-11 20:56:48.690
pushing USDJPY 2014-06-11 20:56:52.470
pushing USDJPY 2014-06-11 20:56:52.817
pushing USDJPY 2014-06-11 20:56:56.940
pushing USDJPY 2014-06-11 20:56:57.267
pushing USDJPY 2014-06-11 20:56:58.673
pushing USDJPY 2014-06-11 20:56:59.003
pushing USDJPY 2014-06-11 20:57:00.033
pushing USDJPY 2014-06-11 20:57:00.720
pushing USDJPY 2014-06-11 20:57:01.050
pushing USDJPY 2014-06-11 20:57:07.940
pushing USDJPY 2014-06-11 20:57:08.267
pushing USDJPY 2014-06-11 20:57:08.957
pushing USDJPY 2014-06-11 20:57:13.097
pushing USDJPY 2014-06-11 20:57:13.423
pushing USDJPY 2014-06-11 20:57:13.783
pushing USDJPY 2014-06-11 20:57:17.567
pushing USDJPY 2014-06-11 20:57:18.597
pushing USDJPY 2014-06-11 20:57:18.923
pushing USDJPY 2014-06-11 20:57:19.283
pushing USDJPY 2014-06-11 20:57:19.613
pushing USDJPY 2014-06-11 20:57:20.300
pushing USDJPY 2014-06-11 20:57:20.643
pushing USDJPY 2014-06-11 20:57:21.673
pushing USDJPY 2014-06-11 20:57:22.017
pushing USDJPY 2014-06-11 20:57:22.363
pushing USDJPY 2014-06-11 20:57:22.707
pushing USDJPY 2014-06-11 20:57:23.050
pushing USDJPY 2014-06-11 20:57:23.393
pushing USDJPY 2014-06-11 20:57:24.080
pushing USDJPY 2014-06-11 20:57:25.457
pushing USDJPY 2014-06-11 20:57:27.517
pushing USDJPY 2014-06-11 20:57:34.737
pushing USDJPY 2014-06-11 20:57:36.800
pushing USDJPY 2014-06-11 20:57:37.143
pushing USDJPY 2014-06-11 20:57:37.487
pushing USDJPY 2014-06-11 20:57:38.517
pushing USDJPY 2014-06-11 20:57:38.893
pushing USDJPY 2014-06-11 20:57:39.207
pushing USDJPY 2014-06-11 20:57:45.753
pushing USDJPY 2014-06-11 20:57:46.097
pushing USDJPY 2014-06-11 20:57:47.127
pushing USDJPY 2014-06-11 20:57:48.487
pushing USDJPY 2014-06-11 20:57:48.847
pushing USDJPY 2014-06-11 20:57:49.533
pushing USDJPY 2014-06-11 20:57:50.207
pushing USDJPY 2014-06-11 20:57:50.567
pushing USDJPY 2014-06-11 20:57:51.237
pushing USDJPY 2014-06-11 20:57:52.267
pushing USDJPY 2014-06-11 20:57:55.377
pushing USDJPY 2014-06-11 20:58:01.207
pushing USDJPY 2014-06-11 20:58:01.550
pushing USDJPY 2014-06-11 20:58:02.580
pushing USDJPY 2014-06-11 20:58:10.143
pushing USDJPY 2014-06-11 20:58:10.487
pushing USDJPY 2014-06-11 20:58:10.830
pushing USDJPY 2014-06-11 20:58:11.860
pushing USDJPY 2014-06-11 20:58:19.423
pushing USDJPY 2014-06-11 20:58:19.767
pushing USDJPY 2014-06-11 20:58:20.110
pushing USDJPY 2014-06-11 20:58:21.143
pushing USDJPY 2014-06-11 20:58:21.487
pushing USDJPY 2014-06-11 20:58:22.173
pushing USDJPY 2014-06-11 20:58:23.207
pushing USDJPY 2014-06-11 20:58:23.550
pushing USDJPY 2014-06-11 20:58:23.893
pushing USDJPY 2014-06-11 20:58:24.253
pushing USDJPY 2014-06-11 20:58:24.580
pushing USDJPY 2014-06-11 20:58:25.610
pushing USDJPY 2014-06-11 20:58:26.987
pushing USDJPY 2014-06-11 20:58:27.330
pushing USDJPY 2014-06-11 20:58:27.673
pushing USDJPY 2014-06-11 20:58:29.737
pushing USDJPY 2014-06-11 20:58:31.457
pushing USDJPY 2014-06-11 20:58:37.987
pushing USDJPY 2014-06-11 20:58:38.330
pushing USDJPY 2014-06-11 20:58:39.707
pushing USDJPY 2014-06-11 20:58:40.050
pushing USDJPY 2014-06-11 20:58:42.457
pushing USDJPY 2014-06-11 20:58:52.423
pushing USDJPY 2014-06-11 20:58:55.517
pushing USDJPY 2014-06-11 20:58:56.550
pushing USDJPY 2014-06-11 20:59:01.017
pushing USDJPY 2014-06-11 20:59:01.360
pushing USDJPY 2014-06-11 20:59:02.050
pushing USDJPY 2014-06-11 20:59:07.550
pushing USDJPY 2014-06-11 20:59:35.393
pushing USDJPY 2014-06-11 20:59:39.297
pushing USDJPY 2014-06-11 20:59:39.517
pushing USDJPY 2014-06-11 20:59:40.207
pushing USDJPY 2014-06-11 20:59:41.237
pushing USDJPY 2014-06-11 20:59:42.957
pushing USDJPY 2014-06-11 20:59:43.297
pushing USDJPY 2014-06-11 20:59:44.330
pushing USDJPY 2014-06-11 20:59:48.110
pushing USDJPY 2014-06-11 20:59:48.457
pushing USDJPY 2014-06-11 20:59:49.847
pushing USDJPY 2014-06-11 20:59:50.173
pushing USDJPY 2014-06-11 20:59:51.207
pushing USDJPY 2014-06-11 20:59:51.547
pushing USDJPY 2014-06-11 20:59:51.893
pushing USDJPY 2014-06-11 20:59:53.267
pushing USDJPY 2014-06-11 20:59:53.610
pushing USDJPY 2014-06-11 20:59:53.953
pushing USDJPY 2014-06-11 20:59:54.643
pushing USDJPY 2014-06-11 20:59:54.987
pushing USDJPY 2014-06-11 20:59:55.330
pushing USDJPY 2014-06-11 20:59:56.017
pushing USDJPY 2014-06-11 20:59:58.423
pushing USDJPY 2014-06-11 20:59:58.767
pushing USDJPY 2014-06-11 21:00:01.173
pushing USDJPY 2014-06-11 21:00:08.393
pushing USDJPY 2014-06-11 21:00:09.097
pushing USDJPY 2014-06-11 21:00:13.220
pushing USDJPY 2014-06-11 21:00:18.377
pushing USDJPY 2014-06-11 21:00:18.720
pushing USDJPY 2014-06-11 21:00:20.080
pushing USDJPY 2014-06-11 21:00:20.783
pushing USDJPY 2014-06-11 21:00:21.453
pushing USDJPY 2014-06-11 21:00:22.157
pushing USDJPY 2014-06-11 21:00:23.190
pushing USDJPY 2014-06-11 21:00:23.533
pushing USDJPY 2014-06-11 21:00:26.297
pushing USDJPY 2014-06-11 21:00:26.627
pushing USDJPY 2014-06-11 21:00:26.970
pushing USDJPY 2014-06-11 21:00:27.657
pushing USDJPY 2014-06-11 21:00:28.000
pushing USDJPY 2014-06-11 21:00:28.330
pushing USDJPY 2014-06-11 21:00:28.690
pushing USDJPY 2014-06-11 21:00:29.017
pushing USDJPY 2014-06-11 21:00:30.407
pushing USDJPY 2014-06-11 21:00:30.750
pushing USDJPY 2014-06-11 21:00:31.110
pushing USDJPY 2014-06-11 21:00:34.190
pushing USDJPY 2014-06-11 21:00:35.220
pushing USDJPY 2014-06-11 21:00:35.563
pushing USDJPY 2014-06-11 21:00:36.940
pushing USDJPY 2014-06-11 21:00:37.283
pushing USDJPY 2014-06-11 21:00:37.627
pushing USDJPY 2014-06-11 21:00:37.970
pushing USDJPY 2014-06-11 21:00:39.673
pushing USDJPY 2014-06-11 21:00:41.063
pushing USDJPY 2014-06-11 21:00:41.750
pushing USDJPY 2014-06-11 21:00:44.500
pushing USDJPY 2014-06-11 21:00:44.847
pushing USDJPY 2014-06-11 21:00:47.940
pushing USDJPY 2014-06-11 21:00:48.953
pushing USDJPY 2014-06-11 21:00:50.690
pushing USDJPY 2014-06-11 21:00:59.953
pushing USDJPY 2014-06-11 21:01:01.000
pushing USDJPY 2014-06-11 21:01:05.453
pushing USDJPY 2014-06-11 21:01:06.157
pushing USDJPY 2014-06-11 21:01:09.250
pushing USDJPY 2014-06-11 21:01:17.847
pushing USDJPY 2014-06-11 21:01:18.187
pushing USDJPY 2014-06-11 21:01:18.533
pushing USDJPY 2014-06-11 21:01:20.937
pushing USDJPY 2014-06-11 21:01:23.687
pushing USDJPY 2014-06-11 21:01:24.033
pushing USDJPY 2014-06-11 21:01:24.720
pushing USDJPY 2014-06-11 21:01:27.127
pushing USDJPY 2014-06-11 21:01:28.157
pushing USDJPY 2014-06-11 21:01:28.500
pushing USDJPY 2014-06-11 21:01:32.283
pushing USDJPY 2014-06-11 21:01:32.627
pushing USDJPY 2014-06-11 21:01:36.750
pushing USDJPY 2014-06-11 21:01:38.127
pushing USDJPY 2014-06-11 21:01:38.813
pushing USDJPY 2014-06-11 21:01:39.157
pushing USDJPY 2014-06-11 21:01:39.500
pushing USDJPY 2014-06-11 21:01:41.220
pushing USDJPY 2014-06-11 21:01:41.563
pushing USDJPY 2014-06-11 21:01:42.250
pushing USDJPY 2014-06-11 21:01:42.937
pushing USDJPY 2014-06-11 21:01:43.283
pushing USDJPY 2014-06-11 21:01:44.657
pushing USDJPY 2014-06-11 21:01:45.343
pushing USDJPY 2014-06-11 21:01:50.157
pushing USDJPY 2014-06-11 21:01:50.500
pushing USDJPY 2014-06-11 21:01:50.843
pushing USDJPY 2014-06-11 21:01:51.877
pushing USDJPY 2014-06-11 21:01:53.937
pushing USDJPY 2014-06-11 21:01:54.627
pushing USDJPY 2014-06-11 21:01:54.970
pushing USDJPY 2014-06-11 21:01:55.313
pushing USDJPY 2014-06-11 21:01:55.657
pushing USDJPY 2014-06-11 21:01:56.000
pushing USDJPY 2014-06-11 21:01:57.377
pushing USDJPY 2014-06-11 21:02:09.390
pushing USDJPY 2014-06-11 21:02:14.220
pushing USDJPY 2014-06-11 21:02:14.547
pushing USDJPY 2014-06-11 21:02:14.907
pushing USDJPY 2014-06-11 21:02:18.000
pushing USDJPY 2014-06-11 21:02:18.343
pushing USDJPY 2014-06-11 21:02:18.687
pushing USDJPY 2014-06-11 21:02:19.017
pushing USDJPY 2014-06-11 21:02:24.533
pushing USDJPY 2014-06-11 21:02:25.203
pushing USDJPY 2014-06-11 21:02:37.937
pushing USDJPY 2014-06-11 21:02:45.500
pushing USDJPY 2014-06-11 21:03:15.047
pushing USDJPY 2014-06-11 21:03:15.390
pushing USDJPY 2014-06-11 21:03:15.733
pushing USDJPY 2014-06-11 21:03:18.140
pushing USDJPY 2014-06-11 21:03:19.860
pushing USDJPY 2014-06-11 21:03:20.890
pushing USDJPY 2014-06-11 21:03:21.233
pushing USDJPY 2014-06-11 21:03:25.360
pushing USDJPY 2014-06-11 21:03:25.720
pushing USDJPY 2014-06-11 21:03:41.860
pushing USDJPY 2014-06-11 21:03:58.030
pushing USDJPY 2014-06-11 21:04:00.437
pushing USDJPY 2014-06-11 21:04:03.530
pushing USDJPY 2014-06-11 21:04:03.877
pushing USDJPY 2014-06-11 21:04:04.220
pushing USDJPY 2014-06-11 21:04:04.563
pushing USDJPY 2014-06-11 21:04:24.843
pushing USDJPY 2014-06-11 21:04:35.843
pushing USDJPY 2014-06-11 21:04:36.187
pushing USDJPY 2014-06-11 21:04:36.530
pushing USDJPY 2014-06-11 21:04:56.813
pushing USDJPY 2014-06-11 21:05:08.827
pushing USDJPY 2014-06-11 21:05:16.407
pushing USDJPY 2014-06-11 21:05:17.093
pushing USDJPY 2014-06-11 21:05:19.843
pushing USDJPY 2014-06-11 21:05:24.640
pushing USDJPY 2014-06-11 21:05:26.733
pushing USDJPY 2014-06-11 21:05:27.063
pushing USDJPY 2014-06-11 21:05:27.733
pushing USDJPY 2014-06-11 21:05:28.780
pushing USDJPY 2014-06-11 21:05:33.593
pushing USDJPY 2014-06-11 21:05:33.937
pushing USDJPY 2014-06-11 21:05:36.343
pushing USDJPY 2014-06-11 21:05:37.703
pushing USDJPY 2014-06-11 21:05:38.063
pushing USDJPY 2014-06-11 21:05:38.750
pushing USDJPY 2014-06-11 21:05:42.860
pushing USDJPY 2014-06-11 21:05:44.937
pushing USDJPY 2014-06-11 21:05:49.407
pushing USDJPY 2014-06-11 21:05:51.797
pushing USDJPY 2014-06-11 21:05:52.157
pushing USDJPY 2014-06-11 21:05:53.517
pushing USDJPY 2014-06-11 21:05:53.873
pushing USDJPY 2014-06-11 21:05:57.313
pushing USDJPY 2014-06-11 21:06:00.407
pushing USDJPY 2014-06-11 21:06:02.467
pushing USDJPY 2014-06-11 21:06:02.827
pushing USDJPY 2014-06-11 21:06:05.217
pushing USDJPY 2014-06-11 21:06:05.907
pushing USDJPY 2014-06-11 21:06:07.267
pushing USDJPY 2014-06-11 21:06:07.623
pushing USDJPY 2014-06-11 21:06:11.750
pushing USDJPY 2014-06-11 21:06:16.217
pushing USDJPY 2014-06-11 21:06:17.937
pushing USDJPY 2014-06-11 21:06:21.030
pushing USDJPY 2014-06-11 21:06:21.357
pushing USDJPY 2014-06-11 21:06:21.717
pushing USDJPY 2014-06-11 21:06:22.390
pushing USDJPY 2014-06-11 21:06:25.827
pushing USDJPY 2014-06-11 21:06:26.187
pushing USDJPY 2014-06-11 21:06:26.530
pushing USDJPY 2014-06-11 21:06:27.560
pushing USDJPY 2014-06-11 21:06:28.593
pushing USDJPY 2014-06-11 21:06:28.937
pushing USDJPY 2014-06-11 21:06:29.967
pushing USDJPY 2014-06-11 21:06:30.297
pushing USDJPY 2014-06-11 21:06:31.000
pushing USDJPY 2014-06-11 21:06:33.407
pushing USDJPY 2014-06-11 21:06:44.060
pushing USDJPY 2014-06-11 21:06:46.467
pushing USDJPY 2014-06-11 21:06:52.640
pushing USDJPY 2014-06-11 21:06:53.000
pushing USDJPY 2014-06-11 21:06:53.343
pushing USDJPY 2014-06-11 21:07:03.983
pushing USDJPY 2014-06-11 21:07:05.357
pushing USDJPY 2014-06-11 21:07:05.717
pushing USDJPY 2014-06-11 21:07:11.907
pushing USDJPY 2014-06-11 21:07:12.250
pushing USDJPY 2014-06-11 21:07:12.577
pushing USDJPY 2014-06-11 21:07:21.187
pushing USDJPY 2014-06-11 21:07:21.530
pushing USDJPY 2014-06-11 21:07:32.530
pushing USDJPY 2014-06-11 21:07:33.217
pushing USDJPY 2014-06-11 21:07:33.560
pushing USDJPY 2014-06-11 21:07:42.157
pushing USDJPY 2014-06-11 21:07:43.187
pushing USDJPY 2014-06-11 21:07:46.263
pushing USDJPY 2014-06-11 21:07:48.343
pushing USDJPY 2014-06-11 21:07:52.810
pushing USDJPY 2014-06-11 21:08:13.093
pushing USDJPY 2014-06-11 21:08:48.483
pushing USDJPY 2014-06-11 21:08:48.827
pushing USDJPY 2014-06-11 21:08:50.547
pushing USDJPY 2014-06-11 21:08:50.890
pushing USDJPY 2014-06-11 21:08:51.233
pushing USDJPY 2014-06-11 21:08:55.013
pushing USDJPY 2014-06-11 21:09:10.483
pushing USDJPY 2014-06-11 21:09:11.857
pushing USDJPY 2014-06-11 21:09:13.920
pushing USDJPY 2014-06-11 21:09:21.137
pushing USDJPY 2014-06-11 21:09:23.200
pushing USDJPY 2014-06-11 21:09:28.717
